_id	language	name	type	requires	text	rules
27	pl	Targowisko 	Akcja		<b>+1 karta<br/>+1 akcja<br/>+1 zakup<br/>+<c>1</c></b>	Gracz dobiera kartę i może zagrać dodatkową akcję w fazie akcji. W fazie zakupu gracz może kupić dodatkową kartę z Zasobów i dodać <c>1</c> do wartości zagranych kart Skarbu.
28	pl	Kopalnia 	Akcja		Wyrzuć z ręki na śmietnisko dowolną kartę Skarbu. Dodaj kartę Skarbu o koszcie większym maksymalnie o <c>3</c> od kosztu wyrzuconej karty. Weź nową kartę Skarbu na rękę.	Zazwyczaj gracz może wyrzucić Miedziaka i wziąć Srebrniki lub wyrzucić Srebrniki i wziąć Złoto. Gracz może jednak wyrzucić kartę Skarbu i wymienić ją na taką samą lub o niższym koszcie. Wzięta karta trafia na rękę gracza, może więc być użyta w tej samej turze. Jeżeli gracz nie ma karty Skarbu na ręce nie może wziąć żadnej karty.
29	pl	Wiedźma 	Akcja Atak	Wymagane: Klątwa	<b>+2 karty</b><br/>Każdy z pozostałych graczy dodaje kartę Klątwy.	Jeżeli nie ma już wystarczającej liczby Klątw w momencie zagrania Wiedźmy, są one rozdawane zgodnie z porządkiem tur zaczynając od gracza po lewej od zagrywającego. Jeżeli gracz zagra Wiedźmę, kiedy nie ma już żadnych wolnych Klątw, nadal może dobrać 2 karty. Gracz biorący Klątwę umieszcza ją odkrytą na swoim stosie kart odrzuconych.
30	pl	Odkrywca 	Akcja		Odkrywaj karty ze swojej talii, aż odkryjesz 2 karty Skarbu. Weź te karty na rękę i odrzuć pozostałe odkryte karty.	Gracz może tasować w trakcie rozpatrywania karty, jeżeli zaistnieje taka potrzeba. Odkryte karty nie są wtasowywane, ponieważ nie trafiają na stos kart odrzuconych, dopóki gracz nie skończy odkrywać kart. Jeżeli graczowi po przetasowaniu skończą się karty, a nadal odkrył tylko jeden Skarb, otrzymuje tylko ten jeden Skarb.
43	pl	Dziedziniec 	Akcja		<b>+3 karty</b><br/>Odłóż kartę z ręki na wierzch swojej talii.	Gracz ciągnie karty, a następnie bierze je na rękę, zanim będzie musiał jedną odłożyć. Karta, która trafia na wierzch talii gracza, może być dowolnie wybrana z całej, nowej ręki i nie musi pochodzić spośród 3 właśnie dociągniętych kart.
44	pl	Giermek 	Akcja		Wybierz dwie opcje:<br/>+1 karta;<br/>+1 akcja;<br/>+1 zakup;<br/>+ <c>1</c><br/>(Opcje muszą się różnić).	Najpierw gracz wybiera 2 z 4 opcji. Nie wolno mu wybrać tej samej opcji dwukrotnie w tej samej akcji. Po wyborze dwóch opcji gracz wykonuje powiązane z nimi działania we wskazanej przez siebie kolejności. Nie może zdecydować się na pociągnięcie karty, obejrzenie jej, a następnie podjęcie drugiego wyboru.
45	pl	Tajna komnata 	Akcja Reakcja		Odrzuć dowolną liczbę kart. +<c>1</c> za każdą odrzuconą kartę.<hr/>Kiedy inny gracz zagrywa kartę Ataku, możesz odkryć tę kartę z ręki. Jeśli to zrobisz: +2 karty, po czym odłóż 2 karty z ręki na wierzch talii.	Gdy gracz zagra tę kartę jako akcję w swojej turze, najpierw odrzuca wybraną liczbę kart z ręki, a następnie otrzymuje 1 monetę za każdą odrzuconą kartę. Może zrezygnować z odrzucenia kart, ale tym samym nie otrzyma dodatkowych monet. Druga zasada nie działa w turze aktywnego gracza, gdyż używa się jej wyłącznie jako reakcji. Gdy inny gracz zagrywa kartę Ataku, gracz może odkryć Tajną komnatę z ręki. Jeśli się na to zdecyduje najpierw ciągnie 2 karty, a następnie odkłada 2 karty z ręki na wierzch swojej talii (w wybranej kolejności). Odłożone karty mogą być dowolnie wybrane z całej ręki (niekoniecznie dwie właśnie pociągnięte). Na wierzch talii można odłożyć nawet samą Tajną komnatę – w momencie odkrycia nadal stanowi część ręki gracza. Odkrycie Tajnej komnaty ma miejsce przed rozstrzygnięciem efektów ataku. Przykładowo, gdyby przeciwnik zagrał Złodzieja (z Dominion), gracz mógłby odkryć Tajną komnatę, pociągnąć 2 karty, odłożyć 2 karty na wierzch talii i wreszcie rozstrzygnąć, jakie szkody spowodował atak Złodzieja. Gracz może użyć Tajnej komnaty zawsze, gdy inny gracz zagrywa kartę Ataku – nawet jeśli dany atak nie ma bezpośredniego wpływu na gracza odkrywającego Tajną komnatę. Ponadto w odpowiedzi na jeden atak można użyć kilka reakcji. Na przykład, po odkryciu Tajnej komnaty w odpowiedzi na atak i rozstrzygnięciu jej efektów gracz wciąż mógłby odkryć Fosę i całkowicie uniknąć ataku. Należy mieć na uwadze, że kartę Reakcji na atak można odkryć tylko w momencie zagrania przez innego gracza karty Ataku, zanim ten zacznie wykonywać instrukcje z zagranej karty. Gdy atakujący gracz zacznie wykonywać instrukcje, już jest za późno na odkrycie karty Reakcji. Może to mieć znaczenie w przypadku np. karty Sługus, gdzie atakujący po zagraniu karty ma możliwość wyboru czy rzeczywiście chce dokonać ataku, czy też nie.
46	pl	Westybul 	Akcja Zwycięstwo		<b>+1 karta<br/>+1 akcja</b><hr/><big> <vp>1</vp> </big>	Jest to zarazem karta Akcji oraz karta Zwycięstwa. W momencie zagrania gracz ciągnie kartę i może zagrać kolejną akcję. Na zakończenie gry ta karta jest warta <vp>1</vp> podobnie jak Posiadłość. Podczas przygotowań do gry w 3 i 4 osoby w Zasobach należy umieścić 12 kopii karty Westybul, zaś w rozgrywce na 2 osoby 8 kopii tej karty.
47	pl	Maskarada 	Akcja		<b>+2 karty</b><br/>Wszyscy gracze równocześnie przekazują kartę z ręki graczowi po lewej. Następnie możesz wyrzucić na śmietnisko jedną kartę z ręki.	Najpierw aktywny gracz ciągnie 2 karty. Następnie wszyscy gracze (jednocześnie) wybierają jedną kartę ze swojej ręki i układają ją rewersem do góry na stole pomiędzy sobą i graczem po swojej lewej stronie. Gracz siedzący na lewo bierze potem tę kartę na rękę. Karty przekazuje się w tym samym momencie, więc nie wolno patrzeć na otrzymaną kartę do momentu, póki samemu nie wybierze się karty do przekazania i nie ułoży jej na stole. Na koniec akcji gracz, który zagrał Maskaradę (i tylko on) może umieścić jedną kartę z ręki na śmietnisku. Zagranie karty Maskarady nie jest atakiem, zatem nie można na nią odpowiedzieć Fosą, ani Tajną komnatą.
48	pl	Rudera 	Akcja		<b>+2 akcje</b><br/>Odkryj swoją rękę. Jeśli nie masz na ręce żadnych kart Akcji, +2 karty.	Gracz otrzymuje 2 dodatkowe akcje bez względu na to, co się stanie później. Następnie odkrywa całą rękę. Jeśli nie ma na niej kart Akcji, ciągnie 2 karty. Nawet jeśli pierwsza pociągnięta karta to karta Akcji, wciąż musi pociągnąć drugą kartę. Karty typu Akcja – Zwycięstwo traktuje się jak karty Akcji.
49	pl	Zarządca 	Akcja		Wybierz jedną opcję:<br/>+2 karty lub +<c>2</c> lub wyrzuć na śmietnisko 2 karty z ręki.	Jeśli gracz wybierze opcję wyrzucenia na śmietnisko i ma na ręce 2 lub więcej kart, musi wyrzucić dokładnie 2 karty. Może się zdecydować na wyrzucenie na śmietnisko 2 kart, nawet jeśli po zagraniu Zarządcy ma na ręce tylko 1 kartę – po prostu wyrzuca na śmietnisko jedyną posiadaną aktualnie kartę. Gracz nie może mieszać opcji – albo ciągnie 2 karty, albo otrzymuje 2 monety, albo wyrzuca na śmietnisko 2 karty.
50	pl	Kanciarz 	Akcja Atak		<b>+<c>2</c></b><br/>Każdy z pozostałych graczy wyrzuca na śmietnisko wierzchnią kartę ze swojej talii i dodaje wybraną przez ciebie kartę o takim samym koszcie.	Gracz, który nie ma już kart w talii, zaczyna od przetasowania. Jeśli wciąż nie ma żadnych kart, nie wyrzuca karty na śmietnisko, ani nie dodaje karty. W sytuacji, gdy kolejność ma znaczenie (na przykład gdy kończą się stosy Zasobów) działanie Kanciarza należy rozstrzygnąć zgodnie z porządkiem rozgrywki, zaczynając od osoby na lewo od aktywnego gracza. Dodane karty trafiają na stosy odrzuconych kart. Jeśli któryś gracz wyrzuci na śmietnisko kartę o koszcie 0, np. Miedziaka, aktywny gracz może zdecydować się na przekazanie mu Klątwy (jeśli jakieś zostały). Gracz może też przekazać innemu graczowi kolejną kopię tej samej karty, jaką właśnie wyrzucił na śmietnisko. Dodane karty muszą pochodzić z Zasobów, zaś aktywny gracz winien wskazać kartę, jaka została na którymś ze stosów (nie może wskazać wyczerpanego stosu). Jeśli w Zasobach brak kart o takim samym koszcie, co karta wyrzucona przez danego gracza, ten gracz nie dodaje żadnej karty. Osoba, która zagra Fosę w reakcji na Kanciarza, nie odkrywa karty ze swojej talii, nie wyrzuca kart na śmietnisko, ani nie dodaje kart.
51	pl	Studnia życzeń 	Akcja		<b>+1 karta<br/>+1 akcja</b><br/>Podaj nazwę karty. Odkryj wierzchnią kartę swojej talii. Jeśli wskazałeś właściwą kartę, weź ją na rękę.	Najpierw gracz ciągnie swoją kartę. Następnie podaje nazwę konkretnej karty (mówi np. „Miedziak”, ale nie „Skarb”, bo „Skarb” jest typem) i odkrywa wierzchnią kartę swojej talii. Jeśli okaże się, że jest to karta, której nazwę wymienił, bierze ją na rękę. Jeśli nie, odkłada ją z powrotem na wierzch talii.
52	pl	Baron 	Akcja		<b>+1 zakup</b><br/>Możesz odrzucić kartę Posiadłości aby otrzymać <c>4</c>.<br/>W przeciwnym wypadku dodajesz kartę Posiadłości.	Gracz nigdy nie jest zmuszony do odrzucenia Posiadłości, nawet jeśli ma ją na ręce. Jeśli jednak nie odrzuci Posiadłości, musi dodać jedną Posiadłość (jeśli jakieś zostały). Gracz nie może otrzymać dzięki tej karcie jedynie + 1 zakupu.
53	pl	Most 	Akcja		<b>+1 zakup<br/>+<c>1</c></b><br/>Wszystkie karty (włączając karty na ręce u graczy) kosztują w tej kolejce o <c>1</c> mniej, lecz nie mniej niż <c>0</c>.	Na potrzeby wszelkich zasad koszty obniżają się o 1 monetę. Przykładowo, jeśli gracz zagrał Wioskę, potem Most i wreszcie Warsztat, mógłby wykorzystać Warsztat, aby zdobyć Powiat (ponieważ dzięki Mostowi Powiat kosztuje teraz 4 monety). Następnie w wyniku zagrania kart Skarbu dających 2 monety, mógłby kupić Srebrnika (za 2 monety) oraz Posiadłość (za 1 monetę). Most wpływa również na karty znajdujące się w taliach graczy. Jego efekty kumulują się. Zatem gracz mógłby zagrać Salę tronową na Most i w aktualnej turze wszystkie karty kosztowałyby o 2 monety mniej. Koszty nigdy nie mogą spaść poniżej 0. Z tego powodu jeśli zostanie zagrany Most, a następnie Rozbudowa, gracz może wyrzucić na śmietnisko Miedziaka (którego koszt nadal wynosi 0 pomimo zagrania Mostu) i dodać Giermka (który kosztuje 1 po zagraniu Mostu).
54	pl	Spiskowiec 	Akcja		<b>+<c>2</c></b><br/>Jeśli w tej turze zagrałeś co najmniej 3 akcje (włączając tę akcję): +1 karta, +1 akcja.	Gracz szacuje, czy w chwili zagrania Spiskowiec ma mu przynieść +1 kartę i +1 akcję. Jeśli na późniejszym etapie tury gracz zagra więcej kart Akcji, nie może zmienić swojej wcześniejszej decyzji. Jeśli chodzi o liczenie akcji, należy to robić w następujący sposób: zagranie Sali tronowej na akcję oznacza wykonanie jednej akcji za Salę tronową, jednej za wybraną akcję zagraną po raz pierwszy i jeszcze jednej za wybraną akcję zagraną po raz drugi. Przykładowo, zagranie Sali tronowej na Spiskowca oznacza, że pierwszy Spiskowiec będzie drugą akcją i nie przyniesie +1 karty, ani +1 akcji. Za to drugi Spiskowiec będzie trzecią akcją gracza, dzięki czemu otrzyma on +1 kartę i +1 akcję za drugiego Spiskowca. Karty typu Akcja – Zwycięstwo traktuje się jak karty Akcji.
