_id	language	name	type	requires	text	rules
11	de	Holzfäller	Aktion		+1 Kauf.  +2 Geld.	In der Kaufphase darfst du 1 zusätzliche Karte kaufen, also insgesamt 2 Käufe tätigen. Für deine Käufe stehen dir in diesem Zug insgesamt 2 Geld zusätzlich zur Verfügung.
12	de	Werkstatt	Aktion		Nimm dir eine Karte, die bis zu vier kostet.	Nimm dir eine Karte aus dem Vorrat und lege diese sofort auf deinen Ablagestapel. Du kannst weder Geldkarten noch zusätzlich über Aktionskarten erhaltenes Geld oder Münzen (bei Erweiterungen mit Münzen) einsetzen, um den angegebenen Betrag auf der Karte zu erhöhen.
13	de	Bürokrat	Aktion Angriff		Nimm dir ein Silber und lege es verdeckt auf deinen Nachziehstapel. Jeder Mitspieler deckt eine Punktekarte aus seiner Hand auf und legt sie verdeckt auf seinen Nachziehstapel. Hat ein Spieler keine Punktekarte auf der Hand, muss er seine Kartenhand vorzeigen.	Ist dein Nachziehstapel aufgebraucht, wenn du diese Karte spielst, legst du die Silberkarte verdeckt ab. Sie bildet dann deinen Nachziehstapel. Das Gleiche gilt für alle Mitspieler, die eine Punktekarte verdeckt auf den eigenen Nachziehstapel legen müssen.
14	de	Festmahl	Aktion		Entsorge diese Karte. Nimm dir eine Karte, die bis zu 5 kostet.	Du nimmst dir eine beliebige Karte aus dem Vorrat, die höchstens kostet  und legst sie sofort auf deinen Ablagestapel. Du darfst den Betrag weder durch weitere Geldkarten, Münzen oder zusätzliches Geld von anderen Aktionskarten erhöhen. Spielst du das FESTMAHL  direkt nach dem THRONSAAL , erhältst du 2 Karten, obwohl du das FESTMAHL  nur einmal entsorgen kannst. 
15	de	Gärten	Punkte		Ein Siegpunkt für je zehn Karten im eigenen Kartensatz (abgerundet).	Diese Karte ist die einzige Punktekarte unter den Königreichkarten. Sie hat bis zum Ende des Spiels keine Funktion. Bei der Wertung des Spiels erhält der Spieler, der diese Karte in seinem Kartensatz (Nachziehstapel, Handkarten und Ablagestapel) hat, für jeweils 10 Karten einen Siegpunkt. Es wird immer abgerundet, d. h. 39 Karten ergeben 3 Siegpunkte, ebenso wie 31 Karten 3 Siegpunkte ergeben. Wer mehrere GÄRTEN  besitzt, erhält für jeden GARTEN  die entsprechende Anzahl an Siegpunkten.
16	de	Miliz	Aktion Angriff		+2 Geld. Jeder Mitspieler legt Karten ab, bis er nur noch drei Karten auf der Hand hat.	Deine Mitspieler müssen Karten aus ihrer Hand ablegen, bis sie nur noch 3 Karten auf der Hand haben. Spieler, die zum Zeitpunkt des Angriffs bereits 3 oder weniger Karten auf der Hand haben, müssen keine weiteren Karten ablegen.
17	de	Geldverleiher	Aktion		Entsorge ein Kupfer aus deiner Hand. Wenn du das machst, +3 Geld.	Wenn du kein Kupfer zum Entsorgen auf der Hand hast, erhältst du kein zusätzliches Geld für die Kaufphase.
18	de	Umbau	Aktion		Entsorge eine Karte aus deiner Hand. Nimm dir eine Karte, die bis zu zwei mehr kostet als die entsorgte Karte.	Der ausgespielte UMBAU selbst darf nicht entsorgt werden, da er sich nicht mehr in deiner Hand befindet. Weitere UMBAU-Karten in deiner Hand dürfen entsorgt werden. Wenn du keine Karte zum Entsorgen auf der Hand hast, darfst du dir auch keine neue Karte nehmen. Die neue Karte, die du dir nimmst, darf maximal bis zu mehr als die entsorgte Karte kosten. Der Betrag darf weder durch weitere Geldkarten, Münzen oder zusätzliches Geld von anderen Aktionskarten erhöht werden. Die neue Karte kann die gleiche Karte sein wie die, die du entsorgt hast. Lege die neue Karte auf deinen Ablagestapel.
19	de	Schmiede	Aktion		+3 Karten.	Schmiede:  Du musst 3 Karten von deinem Nachziehstapel ziehen und auf die Hand nehmen.
20	de	Spion	Aktion Angriff		+1 Karte. +1 Aktion. Jeder Spieler (auch du selbst) deckt die oberste Karte seines Nachziehstapels auf. Du entscheidest, ob er sie ablegt oder zurück auf seinen Nachziehstapel legt.	Zuerst musst du eine Karte vom Nachziehstapel auf die Hand nehmen. Dann muss  jeder Spieler (auch du) die oberste Karte seines Nachziehstapels aufdecken. Du entscheidest für jeden Spieler, ob die aufgedeckte Karte auf den Nachziehstapel zurück- oder auf den Ablagestapel abgelegt werden soll. Spieler, deren Nachziehstapel aufgebraucht ist, mischen ihren Ablagestapel und legen ihn als neuen Nachziehstapel bereit. Nur wer weder einen Nachzieh- noch einen Ablagestapel hat, braucht keine Karte aufzudecken. Ist den Mitspielern die Reihenfolge des Aufdeckens wichtig, deckst du zuerst auf - die anderen Spieler folgen im Uhrzeigersinn. 
21	de	Dieb	Aktion Angriff		Jeder Mitspieler deckt die obersten beiden Karten seines Nachziehstapels auf. Haben die Mitspieler eine oder mehrere Geldkarten aufgedeckt, muss jeder eine davon (nach deiner Wahl) entsorgen. Du kannst eine beliebige Zahl der entsorgten Karten bei dir ablegen. Die übrigen aufgedeckten Karten legen die Spieler bei sich ab.	Jeder Mitspieler legt die beiden aufgedeckten Karten zunächst offen vor sich ab. Wer nur noch 1 Karte im Nachziehstapel hat, legt diese vor sich ab und mischt erst dann seinen Ablagestapel. Hat ein Spieler nach dem Mischen noch immer nicht genug Karten, deckt er nur so viele auf wie möglich. Hat ein Spieler 2 Geldkarten offen liegen, wählst du eine davon aus, die der Spieler entsorgen muss. Die andere Karte legt er auf seinen Ablagestapel. Hat ein Spieler 1 Geldkarte offen liegen, muss er diese entsorgen. Hat ein Spieler keine Geldkarte aufgedeckt, muss er keine Karte entsorgen. Von den auf diese Weise entsorgten Karten darfst du eine beliebige Anzahl nehmen.
22	de	Thronsaal	Aktion		Wähle eine Aktionskarte aus deiner Hand. Spiele diese Aktionskarte zweimal aus.	"Wähle eine Aktionskarte aus deiner Hand und spiele sie zweimal aus, d. h. du legst die Aktionskarte aus, führst die Anweisungen der Karte komplett aus, nimmst die Karte zurück auf die Hand, legst sie noch einmal aus und führst die Anweisungen erneut aus. Für das doppelte Ausspielen dieser Aktionskarte muss der Spieler keine zusätzlichen Aktionen (+1 Aktion) zur Verfügung haben - sie ist sozusagen ""kostenlos"". Legst du zwei THRONSAAL- Karten aus, darfst du zuerst eine Aktion doppelt ausführen und dann eine andere Aktion ebenfalls doppelt ausführen. Du darfst aber nicht ein und dieselbe Aktion viermal ausführen. Erlaubt die doppelt ausgespielte Karte +1 Aktion (z. B. der MARKT ), hast du nach der vollständigen Ausführung des THRONSAALS  zwei weitere Aktionen zur Verfügung. Hät - test du zwei MARKT- Karten regulär hintereinander ausgespielt, bliebe dir nur noch eine zusätzliche Aktion zur Verfügung, da das Ausspielen der zweiten Marktkarte schon die zusätzliche Aktion der ersten Karte aufgebraucht hätte. Beim THRONSAAL  ist es be - sonders wichtig, laut die verbleibende Anzahl an Aktionen mitzuzählen. Du darfst keine weitere Aktion ausspielen, bevor der THRONSAAL komplett abgearbeitet ist."
23	de	Ratsversammlun	Aktion		+4 Karten. +1 Kauf. Jeder Mitspieler zieht sofort eine Karte nach.	Die Mitspieler müssen eine Karte nachziehen, auch wenn sie nicht wollen.
24	de	Jahrmarkt	Aktion		+2 Aktionen. +1 Kauf. +2 Geld.	Spielst du mehrere JAHRMÄRKTE hintereinander, zählst du am besten laut mit, wie viele Aktionen du noch ausspielen darfst, damit du den Überblick behältst.
25	de	Laboratorium	Aktion		+2 Karten. +1 Aktion.	Du musst  zuerst zwei Karten vom Nachziehstapel auf die Hand nehmen. Dann darfst du eine weitere Aktionskarte ausspielen. 
26	de	Bibliothek	Aktion		Ziehe solange Karten nach, bis du sieben Karten auf der Hand hast. Aktionskarten kannst du zur Seite legen, sobald du sie ziehst. Die zur Seite gelegten Karten werden am Ende der Aktion abgelegt.	Aktionskarten darfst du zur Seite legen, sobald du sie ziehst, musst dies aber nicht tun. Hast du bereits 7 oder mehr Karten auf der Hand, wenn du die BIBLIOTHEK  ausspielst, ziehst du keine Karten nach. Wenn dein Nachziehstapel während des Ziehens aufgebraucht ist, mischst du den Ablagestapel, mischst aber die zur Seite gelegten Aktionskarten nicht mit ein. Diese werden erst auf den Ablagestapel gelegt, sobald du 7 Karten auf der Hand hast. Sollten die Karten nicht reichen, ziehst du nur so viele Karten wie möglich. 
27	de	Markt	Aktion		+1 Karte. +1 Aktion. +1 Kauf. +1 Geld.	Du musst eine Karte vom Nachziehstapel auf die Hand nehmen. Du darfst in der Aktionsphase eine weitere Aktionskarte ausspielen. Du darfst in der Kaufphase einen zusätzlichen Kauf tätigen und hast dafür ein zusätzliches Geld zur Verfügung.
28	de	Mine	Aktion		Entsorge eine Geldkarte aus deiner Hand. Nimm dir eine Geldkarte, die bis zu drei mehr kostet. Nimm diese Geldkarte sofort auf die Hand.	Normalerweise entsorgst du ein Kupfer und nimmst dir dafür ein Silber, oder du entsorgst ein Silber und nimmst dir ein Gold. Du kannst dir aber auch eine gleichwertige oder billigere Karte nehmen. Die neue Karte nimmst du sofort auf die Hand und darfst sie noch während deines Zuges einsetzen. Wer keine Geldkarte zum Entsorgen hat, erhält keine neue Karte.
29	de	Hexe	Aktion Angriff	Benötigt: Fluch	+2 Karten. Jeder Mitspieler muss sich eine Fluchkarte nehmen.	Wenn du die HEXE spielst und nicht mehr genügend Fluchkarten vorrätig sind, werden diese im Uhrzeigersinn (beginnend mit deinem linken Nachbarn) verteilt. Die Mitspieler legen die Fluchkarten sofort auf ihren Ablagestapel. Du ziehst immer 2 Karten von deinem Nachziehstapel, auch wenn keine Fluchkarten mehr im Vorrat sind. 
30	de	Abenteurer	Aktion		Decke Karten vom Nachziehstapel auf, bis zwei Schatzkarten offenliegen. Nimm die Schatzkarten auf die Hand, lege die übrigen aufgedeckten Karten ab.	Sollte dein Nachziehstapel während des Aufdeckens aufgebraucht werden, mische deinen Ablagestapel. Die bereits aufgedeckten Karten werden nicht mit gemischt, sondern bleiben zunächst offen liegen. Solltest du auch mit Hilfe des neuen Nachziehstapels nicht genügend Geldkarten aufdecken, bekommst du nur diejenigen Geldkarten, die du aufgedeckt hast.
31	de	Kräuterkundiger	Aktion		+1 Kauf, + 1 Geld.  Wenn diese Karte im Spiel ist und du sie ablegst, darfst du eine deiner Geldkarten im Spiel verdeckt oben auf deinen Nachziehstapel legen. 	
32	de	Lehrling	Aktion		+1 Aktion. Entsorge eine Karte aus deiner Hand. +1 Karte pro 1 Geld das die Karte kostet und zusätzlich +2 Karten wenn sie Trank kostet.	
33	de	Verwandlung	Aktion		Entsorge eine Karte aus deiner Hand. Ist es eine? Aktionskarte: Nimm dir ein Herzogtum   Geldkarte: Nimm dir eine Verwandlung   Punktekarte: Nimm dir ein Gold 	
34	de	Weinberg	Punkte		Wert 1 Punkt für je 3 Aktionskarten im eigenen Kartensatz (abgerundet).	
35	de	Apotheker	Aktion		+1 Karte, +1 Aktion, Decke die obersten 4 Karten von deinem Nachziehstapel auf. Nimm alle aufgedeckten Kupfer und Tränke auf die Hand. Lege die übrigen Karten in beliebiger Reihenfolge verdeckt zurück auf deinen Nachziehstapel.	
36	de	Vision	Aktion Angriff		+1 Aktion. Jeder Spieler (auch du selbst) muss die oberste Karte von seinem Nachziehstapel aufdecken. Du entscheidest, ob er sie ablegen oder auf seinen Nachziehstapel zurücklegen muss. Dann deckst du solange Karten von deinem Nachziehstapel auf, bis du eine Karte aufdeckst, die keine Aktionskarte ist. Nimm alle aufgedeckten Karten auf die Hand. 	
37	de	Universität	Aktion		+2 Aktionen. Du darfst dir eine Aktionskarte nehmen, die bis zu 5 kostet. 	
38	de	Alchemist	Aktion		+2 Karten, +1 Aktion. Wenn diese Karte und ein Trank im Spiel sind und du den Alchemisten ablegst, darfst du diesen verdeckt oben auf deinen Nachziehstapel legen. 	
39	de	Vertrauter	Aktion Angriff	Benötigt: Fluch	+1 Karte, +1 Aktion. Jeder Mitspieler muss sich eine Fluchkarte nehmen. 	
40	de	Stein der Weisen	Geld		Zähle die Karten in deinem Nachziehstapel und die Karten in deinem Ablagestapel. Wert 1 für je 5 Karten der Summe beider Stapel (abgerundet). 	
41	de	Golem	Aktion		Decke solange Karten von deinem Nachziehstapel auf, bis 2 Aktionskarten (ausser Golem-Karten) offen liegen. Lege sofort alle übrigen aufgedeckten Karten ab und spiele die beiden Aktionskarten in beliebiger Reihenfolge.	
42	de	Besessenheit	Aktion		Der Spieler links von dir führt einen Extra-Zug direkt nach diesem aus. Dabei siehst du alle Karten, die auch er sieht und du fällst alle Entscheidungen für ihn. Alle Karten, die er nimmt oder kauft, legst du auf einen Ablagestapel. Alle Karten, die er in diesem Zug entsorgt, werden zur Seite gelegt und am Ende des Zuges auf seinen Ablagestapel gelegt. 	
43	de	Burghof	Aktion		+ 3 Karten, Lege eine Karte aus deiner Hand verdeckt auf deinen Nachziehstapel.	
44	de	Handlanger	Aktion		Wähle zwei verschiedene: + 1 Aktion, + 1 Karte, + 1 Kauf, + 1 Geld	
45	de	Geheimkammer	Aktion Reaktion		Lege eine beliebige Anzahl Karten aus deiner Hand ab: + 1 Geld für jede abgelegte Karte.	
46	de	Große Halle	Aktion Punkte		+ 1 Karte, + 1 Aktion, 1 Siegpunkt	
47	de	Maskerade	Aktion		+ 2 Karten, Alle Spieler (auch du selbst) müssen gleichzeitig eine Karte aus ihrer Hand an ihren linken Nachbarn weiter geben. Danach darfst du eine Karte aus deiner Hand entsorgen.	
48	de	Armenviertel	Aktion		+2 Aktionen. Decke deine Kartenhand auf. Wenn du keine Aktionskarte auf der Hand hast: +2 Karten.	
49	de	Verwalter	Aktion		Wähle eins: + 2 Karten oder + 2 Geld oder entsorge genau 2 Karten aus deiner Hand.	
50	de	Trickser	Aktion Angriff		+2 Geld. Jeder Mitspieler muss die oberste Karte seines Nachziehstapels entsorgen. Der aktive Spieler wählt dafür jeweils eine andere Karte mit gleichem Kartenwert aus, die die Mitspieler dann dafür erhalten.	
51	de	Wunschbrunnen	Aktion		+ 1 Karte, + 1 Aktion, Benenne eine Karte. Decke die oberste Karte von deinem Nachziehstapel auf. Wenn es die benannte Karte ist, nimm sie auf die Hand.	
52	de	Baron	Aktion		+1 Kauf. Der Baron kann ein Anwesen ablegen und erhält dann dafür vier Geld. Kann oder will er kein Anwesen ablegen, muss er eines vom Vorrat ziehen.	
53	de	Brücke	Aktion		+ 1 Kauf, + 1 Geld, Alle Karten (auch die Karten die die Spieler auf der Hand halten) kosten in diesem Zug 1 weniger, niemals jedoch weniger als 0.	
54	de	Verschwörer	Aktion		+2 Geld. Wenn du in diesem Zug 3 oder mehr Aktionskarten ausgespielt hast (diese eingeschlossen): +1 Karte, +1 Aktion	
55	de	Kupferschmied	Aktion		Kupfer produziert in diesem Zug 1 mehr.	
56	de	Eisenhütte	Aktion		Nimm dir eine Karte, die bis zu 4 kostet. Ist es eine?   Aktionskarte : + 1 Aktion; Geldkarte: + 1 Geld; Punktekarte: + 1 Karte	
57	de	Bergwerk	Aktion		+ 1 Karte, + 2 Aktionen, Du darfst diese Karte sofort entsorgen. Wenn du das machst: + 2 Geld	
58	de	Späher	Aktion		Decke die obersten 4 Karten von deinem Nachziehstapel auf. Nimm alle aufgedeckten Punktekarten auf die Hand. Lege die übrigen Karten in beliebiger Reihenfolge verdeckt zurück auf deinen Nachziehstapel.	
59	de	Herzog	Punkte		Wert 1 Siegpunkt pro Herzogtum im eigenen Kartensatz.	
60	de	Lakai	Aktion Angriff		+ 1 Aktion, Wähle eins: + 2 Geld ; Oder lege alle deine Handkarten ab: + 4 Karten. Jeder Mitspieler, der mindestens 5 Karten auf der Hand hat, muss alle seine Handkarten ablegen und 4 Karten nachziehen.	
61	de	Saboteur	Aktion Angriff		Jeder Mitspieler muss solange Karten von seinem Nachziehstapel aufdecken, bis er eine Karte aufdeckt, die 3 oder mehr kostet. Er muss diese Karte entsorgen und darf sich eine Karte nehmen, die mindestens 2 weniger kostet. Die übrigen aufgedeckten Karten legt er ab.	
62	de	Kerkermeister	Aktion Angriff	Benötigt: Fluch	+ 3 Karten, Jeder Spieler muss eins wählen: 2 Karten ablegen oder eine Fluchkarte auf die Hand nehmen.	
63	de	Handelsposten	Aktion		Entsorge 2 Karten aus deiner Hand. Wenn du das machst: Nimm dir ein Silber auf die Hand.	
64	de	Tribut	Aktion		Dein linker Nachbar muss die beiden obersten Karten von seinem Nachziehstapel aufdecken und diese ablegen. Für jede Karte mit unterschiedlichem Namen erhältst du etwas. Bei einer? Aktionskarte: + 2 Aktionen; Geldkarte: + 2 Geld; Punktekarte: + 2 Karten	
65	de	Anbau	Aktion		+ 1 Aktion, + 1 Karte, Entsorge eine Karte aus deiner Hand. Nimm dir eine Karte, die genau 1 mehr kostet als die entsorgte Karte.	
66	de	Harem	Geld Punkte		<big> <c>2</c> <br/> <vp>2</vp> </big>	
67	de	Adlige	Aktion Punkte		Wähle eins: + 3 Karten oder + 2 Aktionen. 2 Siegpunkte	
68	de	Lohn	Geld		1 Geld. Wenn du diese Karte ausspielst, decke solange Karten von deinem Nachziehstapel auf, bis eine Geldkarte offen liegt. Entsorge die Geldkarte oder lege sie ab. Lege die übrigen aufgedeckten Karten ab. 	
69	de	Handelsroute	Aktion	Benötigt: Münzechip, Tableau Handelsroute	+1 Kauf, + 1 Geld pro Marker auf dem Tableau Handelsroute. Entsorge eine Karte aus deiner Hand. 	
70	de	Wachturm	Aktion Reaktion		Ziehe solange Karten nach, bis du 6 Karten auf der Hand hast.   Wenn du eine Karte nimmst oder kaufst, darfst du den Wachturm aus deiner Hand aufdecken. Wenn du das machst: Entsorge die neue Karte oder  Lege sie sofort auf deinen Nachziehstapel. 	
71	de	Bischof	Aktion	Benötigt: Siegpunktchip	+ 1 Geld,  + 1 Punkt. Entsorge eine Karte aus deiner Hand. Wenn du das machst: + Punkte entsprechend der Hälfte der Geld-Kosten der entsorgten Karte (abgerundet). Jeder Mitspieler darf sofort eine Karte seiner Hand entsorgen.	
72	de	Denkmal	Aktion	Benötigt: Siegpunktchip	+2 Geld, +1 Punkt	
73	de	Steinbruch	Geld		1 Geld. Wenn diese Karte im Spiel ist, kostet jede Aktionskarte 2 weniger, niemals jedoch weniger als 0 . 	
74	de	Talisman	Geld		1 Geld. Wenn diese Karte im Spiel ist und du eine Karte kaufst, die 4 oder weniger kostet und keine Punktekarte ist, nimm dir eine weitere Karte mit gleichem Namen. 	
75	de	Arbeiterdorf	Aktion		+1 Karte, +2 Aktionen, +1 Kauf	
76	de	Stadt	Aktion		+ 1 Karte, +2 Aktionen. Wenn im Vorrat genau 1 Stapel leer ist: +1 Karte. Oder, wenn 2 oder mehr Stapel leer sind: +1 Karte, + 1 Geld, +1 Kauf.	
77	de	Schmuggelware	Geld		3 Geld. +1 Kauf. Wenn du diese Karte auslegst, benennt der Spieler links von dir eine Karte. Du darfst diese Karte nicht kaufen. 	
78	de	Leihhaus	Aktion		Sieh deinen Ablagestapel durch, decke eine beliebige Anzahl Kupfer daraus auf und nimm diese auf die Hand. 	
79	de	Münzer	Aktion		Du darfst eine Geldkarte aus deiner Hand aufdecken. Nimm dir eine  Geldkarte mit gleichem Namen. Wenn du den Münzer kaufst, entsorge alle Geldkarten, die du im Spiel hast. 	
80	de	Quacksalber	Aktion Angriff	Benötigt: Fluch	+ 2 Geld. Jeder Mitspieler darf eine Fluchkarte aus seiner Hand ablegen. Wenn er das nicht macht, muss er sich einen Fluch und ein Kupfer nehmen. 	
81	de	Gesindel	Aktion Angriff		+3 Karten. Jeder Mitspieler deckt die obersten 3 Karten von seinem Nachziehstapel auf. Er muss alle aufgedeckten Aktionsund Geldkarten ablegen. Die übrigen aufgedeckten Karten legt er in beliebiger  Reihenfolge zurück auf seinen Nachziehstapel. 	
82	de	Königliches Siegel	Geld		2 Geld. Wenn diese Karte im Spiel ist und du eine Karte nimmst oder kaufst, darfst du die neue Karte sofort auf deinen Nachziehstapel legen. 	
83	de	Gewölbe	Aktion		+2 Karten. Lege eine beliebige Anzahl Karten aus deiner Hand ab: + 1 für jede abgelegte Karte. Jeder Mitspieler darf 2 Karten aus seiner Hand ablegen. Wenn er genau 2 Karten ablegt, zieht er eine Karte nach. 	
84	de	Abenteuer	Geld		1 Geld.  Wenn du diese Karte ausspielst, decke solange Karten von deinem Nachziehstapel auf, bis eine Geldkarte offen liegt. Lege diese Geldkarte aus. Lege die übrigen aufgedeckten Karten ab. 	
85	de	Halsabschneider	Aktion Angriff	Benötigt: Siegpunktchip	+1 Kauf, + 2 Geld. Jeder Mitspieler muss solange Karten ablegen, bis er nur noch 3 Karten auf der Hand hat. Wenn diese Karte im Spiel ist und du eine Karte kaufst: +1 Punkt. 	
86	de	Großer Markt	Aktion		+1 Karte, +1 Aktion, +1 Kauf, +2 Geld. Du darfst diese Karte nicht kaufen, wenn du Kupfer im Spiel hast. 	
87	de	Hort	Geld		2 Geld. Wenn diese Karte im Spiel ist und du eine Punktekarte kaufst: Nimm dir ein Gold. 	
88	de	Bank	Geld		Wert 1 Geld für jede Geldkarte, die im Spiel ist (diese eingeschlossen).	
89	de	Ausbau	Aktion		Entsorge eine Karte aus deiner Hand. Nimm dir eine Karte, die bis zu 3 Geld mehr kostet, als die entsorgte Karte. 	
90	de	Kunstschmiede	Aktion		Entsorge eine beliebige Anzahl Karten aus deiner Hand. Nimm dir eine Karte mit genau den gleichen Geld-Kosten, wie die entsorgten Karten zusammen gekostet haben. 	
91	de	Königshof	Aktion		Du darfst eine Aktionskarte aus deiner Hand wählen. Spiele diese Aktionskarte dreimal aus. 	
92	de	Hausierer	Aktion		+1 Karte, +1 Aktion, +1 Geld. Diese Karte kostet in der Kaufphase 2 Geld weniger für jede Aktionskarte, die du im Spiel hast, niemals jedoch weniger als 0 . 	
93	de	Embargo	Aktion	Benötigt: Embargomarker, Fluch	+ 2 Geld - Entsorge diese Karte. Lege einen Embargomarker auf einen Stapel im Vorrat.  - Wenn ein Spieler eine Karte von diesem Stapel kauft, muss er sich für jeden Embargomarker einen Fluch nehmen.	
94	de	Hafen	Aktion Dauer		+1 Karte, +1 Aktion, Lege eine Karte aus deiner Hand  verdeckt zur Seite. Bei Beginn deines nächsten Zuges:  Nimm die zur Seite gelegte Karte auf die Hand.	
95	de	Leuchtturm	Aktion Dauer		+1 Aktion, +1 Geld, - Bei Beginn deines nächsten Zuges: +1 Geld - Solange diese Karte im Spiel ist, bist du von Angriffen deiner Mitspieler nicht betroffen.	
96	de	Eingeborenendorf	Aktion	Benötigt: Tableau Eingeborenendorf	+2 Aktionen. Wähle eins: Lege die oberste Karte von deinem Nachziehstapel verdeckt zur Seite auf dein Tableau Eingeborenendorf oder nimm alle Karten von deinem Tableau Eingeborenendorf auf die Hand. 	
97	de	Perlentaucher	Aktion		+1 Karte, +1 Aktion. Sieh dir die unterste Karte von deinem Nachziehstapel an. Du darfst diese Karte verdeckt auf deinen Nachziehstapel legen. 	
98	de	Botschafter	Aktion Angriff		Decke eine Karte aus deiner Hand auf. Lege bis zu 2 dieser Karten aus deiner Hand zurück in den Vorrat. Jeder Mitspieler muss sich eine solche Karte vom Vorrat nehmen.	
99	de	Fischerdorf	Aktion Dauer		+2 Aktionen, +1 Geld  - Bei Beginn deines nächsten Zuges: +1 Aktion, + 1 Geld	
100	de	Ausguck	Aktion		+1 Aktion, Sieh dir die obersten 3 Karten von deinem Nachziehstapel an. Entsorge eine davon. Lege eine davon ab. Lege eine davon verdeckt zurück auf deinen Nachziehstapel.	
101	de	Schmuggler	Aktion		Nimm dir eine Karte, die der Spieler rechts von dir in seinem letzten Zug genommen oder gekauft hat und die bis zu 6 kostet. 	
102	de	Lagerhaus	Aktion		+3 Karten, +1 Aktion. Lege 3 Karten aus deiner Hand ab. 	
103	de	Karawane	Aktion Dauer		+1 Karte +1 Aktion  -  Bei Beginn deines nächsten Zuges: +1 Karte 	
104	de	Beutelschneider	Aktion Angriff		+ 2 Geld - Jeder Mitspieler muss ein Kupfer aus seiner Hand ablegen. Hat ein Spieler kein Kupfer auf der Hand, muss er seine Kartenhand vorzeigen.	
105	de	Insel	Aktion Punkte	Benötigt: Tableau Insel 	Lege diese Karte und eine andere Karte aus deiner Hand offen zur Seite auf dein Tableau Insel. Nimm die Karten am Ende des Spiels zurück in deinen Kartenstapel.  2 Punkte	
